split,policy,pool_idx,sample_id,reward,r_ttc,r_approach,r_risk,criticality,constraint,c_lane,c_trivial,ego_collision,ego_fault_collision,init_invalid,goal_offlane_frac,controlled_parking_frac,ego_min_ttc,ego_adv_min_dist,ego_adv_init_dist,ego_adv_min_dist_warmup,adv_type,adv_x,adv_y,adv_speed,adv_length,adv_width,adv_goal_dist,adv_dist_to_ego,adv_in_fov,adv_small_vehicle
train,base,11103,5,0.990141749382019,0.9666666388511658,0.7042523622512817,0.990141749382019,0.990141749382019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,4.264636993408203,17.36598014831543,4.264636993408203,0,2.5991363525390625,17.16339111328125,13.772345542907715,0.9962069392204285,0.8714474439620972,14.48876953125,17.36598014831543,True,True
train,base,23540,0,0.9886587858200073,0.9666666388511658,0.6597646474838257,0.9886587858200073,0.9886587858200073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,4.675508975982666,26.36797523498535,4.675508975982666,0,-21.837779998779297,14.933074951171875,1.1529730558395386,4.368180751800537,2.0240883827209473,25.628828048706055,26.36797523498535,True,False
val,base,35009,4,0.9851976633071899,0.9666666388511658,0.5559303164482117,0.9851976633071899,0.9851976633071899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,5.001165866851807,9.126232147216797,5.001165866851807,0,-3.394510269165039,8.506462097167969,4.772624492645264,0.948783814907074,0.8811156749725342,22.934843063354492,9.126232147216797,True,True
train,base,36687,2,0.9851524233818054,0.9333333373069763,0.7772864699363708,0.9851524233818054,0.9851524233818054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,3.500154733657837,29.2305850982666,3.500154733657837,0,0.9922447204589844,29.214508056640625,0.9057662487030029,5.265074729919434,2.3600454330444336,25.869600296020508,29.2305850982666,True,False
train,base,1493,7,0.9847955703735352,0.9333333373069763,0.7719335556030273,0.9847955703735352,0.9847955703735352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,3.5614750385284424,21.30242347717285,3.5614750385284424,0,4.039192199707031,20.884361267089844,0.22323612868785858,0.9014196395874023,0.8583212494850159,2.515042781829834,21.30242347717285,True,True
train,base,23540,5,0.9838306903839111,0.9333333373069763,0.7711017727851868,0.984740138053894,0.984740138053894,0.0009094628039747477,0.0009094628039747477,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,3.5709145069122314,32.5131721496582,3.5709145069122314,0,-5.990619659423828,32.0,0.7420826554298401,4.2462944984436035,1.9519468545913696,49.0166015625,32.5131721496582,True,False
val,base,7681,5,0.983040452003479,0.9333333373069763,0.7456067204475403,0.983040452003479,0.983040452003479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,3.8493659496307373,26.83694076538086,3.8493659496307373,0,-15.246452331542969,22.128803253173828,5.835059642791748,4.381757736206055,2.012394666671753,32.895606994628906,26.836942672729492,True,False
val,base,38510,3,0.9821470379829407,0.8999999761581421,0.8214706182479858,0.9821470379829407,0.9821470379829407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,2.9473142623901367,22.764549255371094,2.9473142623901367,0,2.560405731201172,22.620849609375,1.1934442520141602,0.9180009961128235,0.8802080154418945,19.232635498046875,22.764549255371094,True,True
train,base,39530,0,0.9800629019737244,0.9333333373069763,0.7009432315826416,0.9800629019737244,0.9800629019737244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,4.0775017738342285,9.5195951461792,4.0775017738342285,0,3.4249725341796875,8.824409484863281,1.569738745689392,0.8585546016693115,0.8642406463623047,22.53060531616211,9.5195951461792,True,True
val,base,9127,6,0.9785305261611938,0.8666666746139526,0.8389788269996643,0.9785305261611938,0.9785305261611938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,2.698700189590454,31.237974166870117,2.698700189590454,0,-15.302652359008789,27.299583435058594,3.0291922092437744,4.753502368927002,2.0796146392822266,15.676072120666504,31.237974166870117,True,False
